Prime,Prime Mod 12,# of Conjugate Pairs,# of Isogenous Conjugate Pairs,% of Isogenous Conjugates
32479,7,1282,46,0.03588143526
32491,7,1315,47,0.03574144487
32497,1,1334,92,0.06896551724
32503,7,1316,77,0.0585106383
32507,11,1310,39,0.02977099237
32531,11,1305,26,0.01992337165
32533,1,1339,59,0.04406273338
32537,5,1328,39,0.02936746988
32561,5,1312,19,0.01448170732
32563,7,1332,113,0.08483483483
32569,1,1327,50,0.03767897513
32573,5,1326,36,0.02714932127
32579,11,1277,17,0.01331245106
32587,7,1333,75,0.05626406602
32603,11,1312,25,0.01905487805
32609,5,1318,30,0.02276176024
32611,7,1320,71,0.05378787879
32621,5,1304,20,0.01533742331
32633,5,1306,38,0.02909647779
32647,7,1315,72,0.05475285171
32653,1,1343,98,0.07297096054
32687,11,1291,33,0.02556158017
32693,5,1324,59,0.04456193353
32707,7,1330,73,0.05488721805
32713,1,1346,69,0.05126300149
32717,5,1309,44,0.03361344538
32719,7,1331,45,0.03380916604
32749,1,1329,51,0.03837471783
32771,11,1297,17,0.01310717039
32779,7,1325,57,0.04301886792
32783,11,1306,25,0.0191424196
32789,5,1314,26,0.0197869102
32797,1,1347,75,0.05567928731
32801,5,1304,36,0.02760736196
32803,7,1346,54,0.04011887073
32831,11,1258,21,0.01669316375
32833,1,1353,103,0.07612712491
32839,7,1332,50,0.03753753754
32843,11,1306,48,0.03675344564
32869,1,1351,52,0.0384900074
32887,7,1328,69,0.05195783133
32909,5,1329,19,0.01429646351
32911,7,1319,49,0.03714935557
32917,1,1353,88,0.06504065041
32933,5,1319,48,0.03639120546
32939,11,1302,21,0.01612903226
32941,1,1331,51,0.03831705485
32957,5,1347,35,0.02598366741
32969,5,1303,25,0.01918649271
32971,7,1345,46,0.03420074349
32983,7,1340,90,0.0671641791
32987,11,1326,57,0.04298642534
32993,5,1345,36,0.02676579926
32999,11,1265,26,0.02055335968
33013,1,1356,66,0.04867256637
33023,11,1315,37,0.02813688213
33029,5,1305,26,0.01992337165
33037,1,1359,67,0.04930095659
33049,1,1349,51,0.03780578206
33053,5,1341,36,0.02684563758
33071,11,1260,30,0.02380952381
33073,1,1348,76,0.05637982196
33083,11,1332,37,0.02777777778
33091,7,1354,59,0.0435745938
33107,11,1323,39,0.02947845805
33113,5,1350,42,0.03111111111
33119,11,1287,25,0.01942501943
33149,5,1319,17,0.01288855193
33151,7,1298,44,0.03389830508
33161,5,1334,23,0.01724137931
33179,11,1306,27,0.02067381317
33181,1,1365,54,0.03956043956
33191,11,1317,26,0.01974183751
33199,7,1312,64,0.0487804878
33203,11,1339,35,0.02613890963
33211,7,1333,50,0.03750937734
33223,7,1356,87,0.06415929204
33247,7,1359,70,0.0515084621
33287,11,1322,44,0.03328290469
33289,1,1365,47,0.03443223443
33301,1,1364,43,0.03152492669
33311,11,1272,40,0.03144654088
33317,5,1363,39,0.0286133529
33329,5,1334,19,0.01424287856
33331,7,1362,42,0.03083700441
33343,7,1358,60,0.0441826215
33347,11,1329,34,0.02558314522
33349,1,1359,40,0.02943340692
33353,5,1346,50,0.03714710253
33359,11,1280,15,0.01171875
33377,5,1363,36,0.02641232575
33391,7,1352,41,0.03032544379
33403,7,1365,101,0.07399267399
33409,1,1353,60,0.044345898
33413,5,1351,35,0.02590673575
33427,7,1376,52,0.03779069767
33457,1,1377,76,0.05519244735
33461,5,1330,18,0.01353383459
33469,1,1372,47,0.03425655977
33479,11,1256,25,0.0199044586
33487,7,1356,99,0.07300884956
33493,1,1378,107,0.07764876633
33503,11,1326,43,0.03242835596
33521,5,1353,35,0.0258684405
33529,1,1369,58,0.04236669102
33533,5,1355,66,0.04870848708
33547,7,1371,65,0.04741064916
33563,11,1336,42,0.03143712575
33569,5,1337,16,0.0119670905
33577,1,1378,116,0.08417997097
33581,5,1362,26,0.01908957416
33587,11,1357,34,0.02505526898
33589,1,1362,46,0.03377386197
33599,11,1293,40,0.0309358082
33601,1,1373,39,0.02840495266
33613,1,1378,85,0.06168359942
33617,5,1351,49,0.03626943005
33619,7,1366,55,0.04026354319
33623,11,1339,30,0.02240477969
33629,5,1354,18,0.01329394387
33637,1,1387,69,0.04974765681
33641,5,1333,39,0.02925731433
33647,11,1313,52,0.0396039604
33679,7,1345,47,0.03494423792
33703,7,1356,90,0.06637168142
33713,5,1377,38,0.02759622367
33721,1,1374,34,0.02474526929
33739,7,1351,56,0.0414507772
33749,5,1362,22,0.01615271659
33751,7,1352,50,0.03698224852
33757,1,1387,80,0.05767844268
33767,11,1334,43,0.03223388306
33769,1,1385,47,0.03393501805
33773,5,1376,37,0.02688953488
33791,11,1306,17,0.01301684533
33797,5,1377,29,0.02106027596
33809,5,1322,24,0.01815431165
33811,7,1376,47,0.03415697674
33827,11,1339,35,0.02613890963
33829,1,1377,75,0.05446623094
33851,11,1316,30,0.02279635258
33857,5,1373,41,0.0298616169
33863,11,1349,44,0.03261675315
33871,7,1337,50,0.03739715782
33889,1,1385,63,0.04548736462
33893,5,1378,45,0.03265602322
33911,11,1299,33,0.02540415704
33923,11,1367,36,0.02633504023
33931,7,1375,39,0.02836363636
33937,1,1398,55,0.03934191702
33941,5,1353,34,0.0251293422
33961,1,1398,50,0.03576537911
33967,7,1365,95,0.0695970696
33997,1,1394,81,0.0581061693
34019,11,1331,31,0.02329075883
34031,11,1300,19,0.01461538462
34033,1,1391,73,0.05248023005
34039,7,1354,57,0.04209748892
34057,1,1405,70,0.04982206406
34061,5,1351,32,0.0236861584
34123,7,1397,114,0.08160343593
34127,11,1361,43,0.03159441587
34129,1,1396,42,0.03008595989
34141,1,1395,36,0.02580645161
34147,7,1402,62,0.04422253923
34157,5,1385,31,0.02238267148
34159,7,1386,68,0.04906204906
34171,7,1399,56,0.04002859185
34183,7,1391,77,0.05535585909
34211,11,1381,25,0.01810282404
34213,1,1406,56,0.03982930299
34217,5,1387,32,0.02307137707
34231,7,1373,44,0.03204661326
34253,5,1386,32,0.02308802309
34259,11,1367,23,0.01682516459
34261,1,1394,70,0.05021520803
34267,7,1399,53,0.037884203
34273,1,1411,74,0.05244507442
34283,11,1390,31,0.02230215827
34297,1,1408,51,0.03622159091
34301,5,1389,25,0.01799856012
34303,7,1379,79,0.05728788978
34313,5,1389,53,0.03815694744
34319,11,1291,24,0.01859024012
34327,7,1378,90,0.06531204644
34337,5,1392,29,0.02083333333
34351,7,1394,45,0.03228120516
34361,5,1359,33,0.02428256071
34367,11,1383,41,0.02964569776
34369,1,1401,56,0.03997144897
34381,1,1404,39,0.02777777778
34403,11,1365,36,0.02637362637
34421,5,1372,18,0.01311953353
34429,1,1399,63,0.04503216583
34439,11,1329,37,0.02784048157
34457,5,1401,51,0.03640256959
34469,5,1389,19,0.01367890569
34471,7,1374,71,0.05167394469
34483,7,1422,89,0.06258790436
34487,11,1340,37,0.0276119403
34499,11,1349,26,0.01927353595
34501,1,1405,71,0.05053380783
34511,11,1336,25,0.01871257485
34513,1,1420,92,0.06478873239
34519,7,1384,40,0.0289017341
34537,1,1411,79,0.05598866052
34543,7,1401,121,0.0863668808
34549,1,1422,45,0.03164556962
34583,11,1338,37,0.02765321375
34589,5,1402,30,0.02139800285
34591,7,1384,51,0.03684971098
34603,7,1415,74,0.05229681979
34607,11,1353,42,0.0310421286
34613,5,1388,45,0.03242074928
34631,11,1341,20,0.0149142431
34649,5,1360,22,0.01617647059
34651,7,1419,42,0.02959830867
34667,11,1386,34,0.02453102453
34673,5,1420,37,0.02605633803
34679,11,1342,26,0.01937406855
34687,7,1411,58,0.04110559887
34693,1,1426,56,0.03927068724
34703,11,1404,41,0.0292022792
34721,5,1407,26,0.0184790334
34729,1,1421,57,0.04011259676
34739,11,1369,27,0.01972242513
34747,7,1415,110,0.0777385159
34757,5,1419,37,0.02607470049
34759,7,1392,36,0.02586206897
34763,11,1396,44,0.03151862464
34781,5,1376,33,0.02398255814
34807,7,1407,98,0.06965174129
34819,7,1422,67,0.04711673699
34841,5,1401,26,0.01855817273
34843,7,1429,56,0.03918824353
34847,11,1397,33,0.02362204724
34849,1,1414,59,0.04172560113
34871,11,1367,32,0.02340892465
34877,5,1422,37,0.02601969058
34883,11,1393,27,0.01938262742
34897,1,1440,87,0.06041666667
34913,5,1422,37,0.02601969058
34919,11,1321,35,0.02649507949
34939,7,1431,50,0.03494060098
34949,5,1387,22,0.01586157174
34961,5,1387,31,0.02235039654
34963,7,1436,107,0.07451253482
34981,1,1431,54,0.03773584906
35023,7,1419,56,0.03946441156
35027,11,1407,38,0.02700781805
35051,11,1398,25,0.01788268956
35053,1,1445,79,0.05467128028
35059,7,1418,73,0.0514809591
35069,5,1401,30,0.02141327623
35081,5,1425,24,0.01684210526
35083,7,1435,83,0.05783972125
35089,1,1426,59,0.04137447405
35099,11,1416,19,0.0134180791
35107,7,1440,75,0.05208333333
35111,11,1341,25,0.01864280388
35117,5,1423,46,0.03232607168
35129,5,1390,28,0.02014388489
35141,5,1406,24,0.01706970128
35149,1,1436,39,0.02715877437
35153,5,1411,35,0.02480510276
35159,11,1361,31,0.02277736958
35171,11,1381,36,0.02606806662
35201,5,1397,27,0.01932712956
35221,1,1444,33,0.0228531856
35227,7,1439,104,0.0722724114
35251,7,1428,58,0.0406162465
35257,1,1439,75,0.05211952745
35267,11,1437,39,0.02713987474
35279,11,1318,24,0.01820940819
35281,1,1445,57,0.03944636678
35291,11,1398,26,0.01859799714
35311,7,1411,70,0.04961020553
35317,1,1451,55,0.03790489318
35323,7,1451,47,0.03239145417
35327,11,1381,50,0.03620564808
35339,11,1374,32,0.02328966521
35353,1,1455,83,0.05704467354
35363,11,1429,50,0.03498950315
35381,5,1406,35,0.02489331437
35393,5,1430,33,0.02307692308
35401,1,1456,62,0.04258241758
35407,7,1447,88,0.0608154803
35419,7,1421,68,0.04785362421
35423,11,1413,60,0.04246284501
35437,1,1443,64,0.04435204435
35447,11,1383,37,0.02675343456
35449,1,1452,50,0.03443526171
35461,1,1437,49,0.03409881698
35491,7,1448,42,0.02900552486
35507,11,1411,36,0.02551381999
35509,1,1449,69,0.04761904762
35521,1,1439,48,0.03335649757
35527,7,1451,75,0.0516884907
35531,11,1398,42,0.03004291845
35533,1,1466,76,0.05184174625
35537,5,1445,49,0.0339100346
35543,11,1398,34,0.0243204578
35569,1,1455,37,0.02542955326
35573,5,1439,46,0.0319666435
35591,11,1341,25,0.01864280388
35593,1,1463,79,0.05399863295
35597,5,1446,34,0.0235131397
35603,11,1433,28,0.01953942777
35617,1,1463,66,0.04511278195
35671,7,1414,59,0.04172560113
35677,1,1469,92,0.06262763785
35729,5,1444,27,0.01869806094
35731,7,1460,70,0.04794520548
35747,11,1413,42,0.02972399151
35753,5,1448,35,0.02417127072
35759,11,1361,34,0.02498163115
35771,11,1436,19,0.01323119777
35797,1,1475,118,0.08
35801,5,1419,33,0.02325581395
35803,7,1463,114,0.07792207792
35809,1,1472,42,0.0285326087
35831,11,1367,31,0.02267739576
35837,5,1450,28,0.01931034483
35839,7,1436,76,0.05292479109
35851,7,1453,46,0.0316586373
35863,7,1466,55,0.03751705321
35869,1,1473,52,0.03530210455
35879,11,1371,22,0.01604668125
35897,5,1465,36,0.02457337884
35899,7,1451,61,0.04203997243
35911,7,1449,40,0.027605245
35923,7,1456,77,0.05288461538
35933,5,1463,29,0.01982228298
35951,11,1372,36,0.02623906706
35963,11,1454,38,0.02613480055
35969,5,1434,26,0.01813110181
35977,1,1482,71,0.04790823212
35983,7,1452,81,0.05578512397
35993,5,1451,57,0.03928325293
35999,11,1374,26,0.01892285298
36007,7,1460,102,0.0698630137
36011,11,1406,20,0.01422475107
36013,1,1472,59,0.04008152174
36017,5,1469,36,0.02450646698
36037,1,1483,71,0.04787592717
36061,1,1477,52,0.03520649966
36067,7,1482,95,0.0641025641
36073,1,1491,84,0.05633802817
36083,11,1447,56,0.03870076019
36097,1,1480,82,0.05540540541
36107,11,1464,50,0.03415300546
36109,1,1465,65,0.04436860068
36131,11,1423,20,0.01405481377
36137,5,1451,41,0.02825637491
36151,7,1451,73,0.05031013094
36161,5,1444,44,0.03047091413
36187,7,1487,61,0.04102219233
36191,11,1405,19,0.01352313167
36209,5,1421,27,0.01900070373
36217,1,1489,91,0.06111484218
36229,1,1485,54,0.03636363636
36241,1,1483,35,0.02360080917
36251,11,1420,24,0.01690140845
36263,11,1410,51,0.03617021277
36269,5,1447,25,0.01727712509
36277,1,1489,106,0.07118871726
36293,5,1461,50,0.03422313484
36299,11,1424,20,0.01404494382
36307,7,1488,93,0.0625
36313,1,1491,74,0.04963112005
36319,7,1442,42,0.02912621359
36341,5,1465,17,0.01160409556
36343,7,1464,64,0.04371584699
36353,5,1492,39,0.02613941019
36373,1,1497,63,0.04208416834
36383,11,1436,31,0.02158774373
36389,5,1465,42,0.02866894198
36433,1,1495,97,0.06488294314
36451,7,1476,44,0.0298102981
36457,1,1504,71,0.04720744681
36467,11,1481,42,0.02835921675
36469,1,1477,71,0.048070413
36473,5,1466,44,0.03001364256
36479,11,1424,19,0.01334269663
36493,1,1502,56,0.03728362184
36497,5,1478,54,0.03653585927
36523,7,1505,83,0.05514950166
36527,11,1449,25,0.01725327812
36529,1,1484,81,0.05458221024
36541,1,1491,58,0.03890006707
36551,11,1438,30,0.02086230876
36559,7,1440,44,0.03055555556
36563,11,1473,38,0.02579769179
36571,7,1473,70,0.04752206382
36583,7,1483,57,0.03843560351
36587,11,1476,49,0.03319783198
36599,11,1380,25,0.01811594203
36607,7,1484,62,0.04177897574
36629,5,1474,27,0.01831750339
36637,1,1502,97,0.06458055925
36643,7,1492,90,0.06032171582
36653,5,1494,52,0.03480589023
36671,11,1397,36,0.02576950608
36677,5,1492,40,0.02680965147
36683,11,1466,40,0.0272851296
36691,7,1492,37,0.02479892761
36697,1,1509,97,0.06428098078
36709,1,1506,35,0.02324037185
36713,5,1476,40,0.027100271
36721,1,1490,57,0.03825503356
36739,7,1478,46,0.03112313938
36749,5,1481,26,0.0175557056
36761,5,1472,21,0.01426630435
36767,11,1428,38,0.02661064426
36779,11,1456,22,0.01510989011
36781,1,1495,47,0.03143812709
36787,7,1506,75,0.04980079681
36791,11,1394,25,0.01793400287
36793,1,1518,83,0.05467720685
36809,5,1484,46,0.03099730458
36821,5,1487,33,0.02219233356
36833,5,1503,53,0.03526280772
36847,7,1494,105,0.0702811245
36857,5,1499,48,0.03202134757
36871,7,1474,46,0.03120759837
36877,1,1520,80,0.05263157895
36887,11,1490,34,0.02281879195
36899,11,1479,30,0.02028397566
36901,1,1508,37,0.02453580902
36913,1,1520,63,0.04144736842
36919,7,1490,42,0.02818791946
36923,11,1470,37,0.02517006803
36929,5,1484,17,0.01145552561
36931,7,1506,64,0.04249667995
36943,7,1508,94,0.06233421751
36947,11,1495,31,0.02073578595
36973,1,1509,90,0.05964214712
36979,7,1490,65,0.04362416107
36997,1,1528,54,0.03534031414
37003,7,1519,58,0.03818301514
37013,5,1511,47,0.03110522833
37019,11,1480,40,0.02702702703
37021,1,1511,57,0.03772336201
37039,7,1493,45,0.0301406564
37049,5,1471,29,0.01971447995
37057,1,1528,108,0.07068062827
37061,5,1483,28,0.01888064734
37087,7,1508,66,0.04376657825
37097,5,1518,47,0.03096179183
37117,1,1529,94,0.06147809026
37123,7,1530,84,0.05490196078
37139,11,1499,25,0.01667778519
37159,7,1484,75,0.05053908356
37171,7,1512,39,0.02579365079
37181,5,1497,23,0.01536406146
37189,1,1518,62,0.04084321476
37199,11,1462,25,0.0170998632
37201,1,1514,49,0.03236459709
37217,5,1509,55,0.03644797879
37223,11,1461,24,0.01642710472
37243,7,1515,80,0.05280528053
37253,5,1510,45,0.0298013245
37273,1,1532,120,0.07832898172
37277,5,1525,51,0.03344262295
37307,11,1500,25,0.01666666667
37309,1,1518,52,0.03425559947
37313,5,1511,51,0.0337524818
37321,1,1534,60,0.03911342894
37337,5,1513,43,0.02842035691
37339,7,1527,48,0.03143418468
37357,1,1532,113,0.07375979112
37361,5,1505,22,0.0146179402
37363,7,1532,64,0.04177545692
37369,1,1521,52,0.03418803419
37379,11,1469,36,0.02450646698
37397,5,1500,37,0.02466666667
37409,5,1511,34,0.02250165453
37423,7,1525,64,0.04196721311
37441,1,1521,60,0.03944773176
37447,7,1531,89,0.05813193991
37463,11,1455,41,0.02817869416
37483,7,1527,77,0.05042567125
37489,1,1536,56,0.03645833333
37493,5,1535,31,0.02019543974
37501,1,1526,37,0.02424639581
37507,7,1544,71,0.04598445596
37511,11,1443,45,0.03118503119
37517,5,1523,31,0.02035456336
37529,5,1524,21,0.01377952756
37537,1,1544,120,0.07772020725
37547,11,1498,52,0.0347129506
37549,1,1539,54,0.0350877193
37561,1,1525,48,0.03147540984
37567,7,1518,69,0.04545454545
37571,11,1471,16,0.01087695445
37573,1,1545,51,0.03300970874
37579,7,1517,81,0.05339485827
37589,5,1485,30,0.0202020202
37591,7,1526,58,0.0380078637
37607,11,1503,55,0.03659347971
37619,11,1471,19,0.01291638341
37633,1,1546,61,0.03945666235
37643,11,1530,47,0.03071895425
37649,5,1488,26,0.01747311828
37657,1,1551,74,0.04771115409
37663,7,1527,111,0.07269155206
37691,11,1466,37,0.02523874488
37693,1,1545,102,0.06601941748
37699,7,1530,33,0.02156862745
37717,1,1554,76,0.04890604891
37747,7,1548,79,0.05103359173
37781,5,1514,20,0.01321003963
37783,7,1545,91,0.05889967638
37799,11,1447,35,0.02418797512
37811,11,1515,31,0.0204620462
37813,1,1553,74,0.04764971024
37831,7,1494,53,0.03547523427
37847,11,1473,33,0.02240325866
37853,5,1548,28,0.0180878553
37861,1,1538,54,0.03511053316
37871,11,1512,29,0.01917989418
37879,7,1512,38,0.02513227513
37889,5,1516,36,0.02374670185
37897,1,1556,102,0.06555269923
37907,11,1545,34,0.02200647249
37951,7,1536,39,0.025390625
37957,1,1548,91,0.05878552972
37963,7,1557,57,0.0366088632
37967,11,1488,52,0.03494623656
37987,7,1548,116,0.07493540052
37991,11,1466,20,0.0136425648
37993,1,1566,79,0.05044699872
37997,5,1552,46,0.02963917526
38011,7,1541,47,0.03049967554
38039,11,1483,20,0.01348617667
38047,7,1548,82,0.05297157623
38053,1,1570,86,0.05477707006
38069,5,1526,31,0.02031454784
38083,7,1560,100,0.0641025641
38113,1,1561,83,0.0531710442
38119,7,1549,44,0.02840542285
38149,1,1563,89,0.05694177863
38153,5,1550,62,0.04
38167,7,1529,90,0.05886200131
38177,5,1538,36,0.02340702211
38183,11,1487,51,0.03429724277
38189,5,1541,19,0.01232965607
38197,1,1568,109,0.06951530612
38201,5,1557,34,0.02183686577
38219,11,1512,29,0.01917989418
38231,11,1472,22,0.01494565217
38237,5,1547,60,0.03878474467
38239,7,1553,72,0.04636188023
38261,5,1542,35,0.02269779507
38273,5,1567,34,0.02169751117
38281,1,1562,51,0.03265044814
38287,7,1561,62,0.0397181294
38299,7,1549,37,0.02388637831
38303,11,1508,52,0.03448275862
38317,1,1577,126,0.07989854153
38321,5,1527,25,0.01637197119
38327,11,1532,48,0.03133159269
38329,1,1575,55,0.03492063492
38333,5,1553,35,0.02253702511
38351,11,1461,40,0.02737850787
38371,7,1562,69,0.04417413572
38377,1,1580,118,0.0746835443
38393,5,1556,44,0.02827763496
38431,7,1533,33,0.02152641879
38447,11,1505,40,0.02657807309
38449,1,1573,52,0.03305785124
38453,5,1555,37,0.02379421222
38459,11,1546,24,0.01552393273
38461,1,1571,75,0.04774029281
38501,5,1556,36,0.02313624679
38543,11,1545,35,0.02265372168
38557,1,1584,54,0.03409090909
38561,5,1526,20,0.0131061599
38567,11,1543,36,0.02333117304
38569,1,1571,78,0.04964990452
38593,1,1591,74,0.04651162791
38603,11,1558,44,0.02824133504
38609,5,1546,27,0.01746442432
38611,7,1566,73,0.0466155811
38629,1,1576,46,0.02918781726
38639,11,1448,30,0.02071823204
38651,11,1552,21,0.01353092784
38653,1,1582,71,0.04487989886
38669,5,1575,25,0.01587301587
38671,7,1537,66,0.04294079375
38677,1,1594,72,0.04516938519
38693,5,1577,41,0.02599873177
38699,11,1524,31,0.02034120735
38707,7,1594,99,0.06210790464
38711,11,1483,18,0.012137559
38713,1,1590,100,0.06289308176
38723,11,1565,46,0.02939297125
38729,5,1565,39,0.0249201278
38737,1,1583,69,0.04358812382
38747,11,1574,56,0.03557814485
38749,1,1579,40,0.02533248892
38767,7,1583,70,0.04421983575
38783,11,1519,34,0.02238314681
38791,7,1575,46,0.02920634921
38803,7,1592,74,0.04648241206
38821,1,1580,54,0.03417721519
38833,1,1606,89,0.05541718555
38839,7,1561,71,0.04548366432
38851,7,1588,38,0.02392947103
38861,5,1561,27,0.01729660474
38867,11,1557,49,0.03147077714
38873,5,1577,28,0.01775523145
38891,11,1520,31,0.02039473684
38903,11,1547,36,0.0232708468
38917,1,1603,69,0.04304429195
38921,5,1566,31,0.01979565773
38923,7,1595,81,0.05078369906
38933,5,1584,49,0.03093434343
38953,1,1601,89,0.05559025609
38959,7,1571,59,0.03755569701
38971,7,1589,43,0.02706104468
38977,1,1603,64,0.03992514036
38993,5,1590,62,0.03899371069
39019,7,1587,49,0.03087586641
